ID,Datetime,Tweet Id,Text,Username,Location,Label
,16-01-2022,1.48E+18,"मुसलमानों के वोट से उ.प्र की तमाम पार्टियों ने अपने महल तामीर कर लिए लेकिन मुसलमानों को क्या मिला? कारीगर से मज़दूर में तब्दील हो गए, व्यापारी को भिखारी बना दिया।‘सामाजिक न्याय’, ‘सबका साथ..’, ‘सर्वजन हिताय..’ जैसे बासी नारों से ज़्यादा कुछ नहीं मिला।https://t.co/QNBNhvml28",asadowaisi,Hyderabad,no-hate
,14-01-2022,1.48E+18,"आँकड़े ये साबित करते हैं की मुसलमानों का तुष्टिकरण नहीं, उनका शोषण हुआ है। https://t.co/1Qf3AWFpz2",asadowaisi,Hyderabad,Religion
,12-01-2022,1.48E+18,"“....parties cannot mobilise Muslim voters only by distributing tickets to members of their communities and staying silent on issues that concern them. Instead of taking Muslim voters for granted, parties should give cogent reasons to vote for them – beyond an opposition to BJP”",asadowaisi,Hyderabad,no-hate
,12-01-2022,1.48E+18,"Data proves that UP Muslims don’t vote blindly for regional parties.

“Their electoral behaviour varies between elections. Muslim voters, like any other, evaluate their choices ahead of voting, weighing what both party and candidate have to offer them.”

https://t.co/wl974vXq18",asadowaisi,Hyderabad,no-hate
,10-01-2022,1.48E+18,"MIM MLAs of Charminar &amp; YAKUTPURA have taken the precaution Dose of #Covid Vaccine.
I request all senior citizens to please immediately start taking the vaccine and save yourself &amp; your family from this new variant of dreaded virus 
Thank you Janab @trsharish @imAkbarOwaisi https://t.co/OKTMIyDEnS",asadowaisi,Hyderabad,no-hate
,10-01-2022,1.48E+18,"Call for Muslim genocide in Haridwar and Raipur Dharam Sansads, and here a BJP CM calls for... https://t.co/6uPBxrNplP",asadowaisi,Hyderabad,check
,08-01-2022,1.48E+18,"3. 50% of women in urban Uttar Pradesh have never used the internet. 76% of rural women in UP have never used the internet
4. Only 54% of men in urban Uttar Pradesh have used the internet at least once
5. Only 46.5% of women in UP have a mobile phone for their own use",asadowaisi,Hyderabad,no-hate
,08-01-2022,1.48E+18,"1. According to NITI Aayog , UP had only 39 internet subscribers per 100 people. One of the lowest in India 
2. According to NSS, only 4% of rural households in UP had a computer. Only 11% had internet facility. 19% of UP's richest had internet facility. Only 6% of poorest did",asadowaisi,Hyderabad,no-hate
,08-01-2022,1.48E+18,"We have taken up the challenge for #Elections2022 in Uttar Pradesh &amp; inshallah we will fight with all of our strength. Hope that @ECISVEEP will review its guidelines post-15th. ECI must be mindful of the digital divide in India, especially in Uttar Pradesh",asadowaisi,Hyderabad,no-hate
,08-01-2022,1.48E+18,"Share of OBC Muslims in UP govt jobs is lower than their share in OBC population. On the other hand, dominant caste non-Muslim OBCs are over-represented in govt services. https://t.co/0bSKIqG6T2",asadowaisi,Hyderabad,no-hate
,08-01-2022,1.48E+18,"This report is empirical proof that Muslims of UP were not appeased but exploited. UP’s Muslims deserve better than this.

Compared to forward caste Hindus, the average age of death was 6 years lower for Muslims

https://t.co/5l5EQulhuW",asadowaisi,Hyderabad,no-hate
,08-01-2022,1.48E+18,https://t.co/H58uD7GIlR,asadowaisi,Hyderabad,no-hate
,06-01-2022,1.48E+18,Modi govt wants to destroy electoral democracy &amp; private sector is more than eager. Remote e-voting is easy to sabotage &amp; replaces transparency with opaqueness. The fact that private companies seem a little too eager about it makes it even shadier. Time to drop the idea @ECISVEEP https://t.co/xQKHq0OSyv,asadowaisi,Hyderabad,political-attack
,06-01-2022,1.48E+18,मुसलमान भारत के बाइज़्ज़त शहरी हैं और मेरा मक़सद यही है कि मुसलमानों को इज़्ज़त मिले। https://t.co/robWvruxLP,asadowaisi,Hyderabad,no-hate
,06-01-2022,1.48E+18,"An app that helps sexually harass journalists, automates targeted hate speech &amp; manipulates public opinion. Of course there are BJP footprints &amp; shady connections to private companies. #SulliDeals &amp; #BulliBai are sustained by a widespread culture of hate
https://t.co/fx5Tbv2x2h",asadowaisi,Hyderabad,political-attack
,06-01-2022,1.48E+18,https://t.co/sgdDtUleIb,asadowaisi,Hyderabad,no-hate
,06-01-2022,1.48E+18,"Will be participating in a conference titled “Muslims in Uttar Pradesh: Development, Security &amp; Inclusion” tomorrow at 9:30
AM. Prominent scholars will present empirical findings on social &amp; economic challenges facing UP’s Muslims

Conference proceedings will be streamed online. https://t.co/5IOMsGsIYk",asadowaisi,Hyderabad,no-hate
,05-01-2022,1.48E+18,#सम्भल https://t.co/THQXIjfuSF,asadowaisi,Hyderabad,no-hate
,04-01-2022,1.48E+18,#मुरादाबाद https://t.co/HpO8B4S1y8,asadowaisi,Hyderabad,no-hate
,03-01-2022,1.48E+18,"This challenge needs a whole of India response which this clueless, divisive and weak government is incapable of providing.",asadowaisi,Hyderabad,no-hate
,03-01-2022,1.48E+18,"Amit Shah’s bluster about laying his life down to get back Aksai Chin is only bluster, We again demand a Spl session of Parliament to discuss the China border crisis and the govt response to it.",asadowaisi,Hyderabad,Politicians
,03-01-2022,1.48E+18,Our government’s behaviour with China is inexplicable. What is Modiji so scared of? Or is Amit Shah right about what he told about PM’s mental state to the Meghalaya governor? There is no rational explanation for this timidity on display.,asadowaisi,Hyderabad,Politicians
,03-01-2022,1.48E+18,China is making new villages in border areas. It is sending letters our MPs. It is putting videos up of its forces and flag waving in Galwan. It is trending provocative stuff on its social media. Our response is to exchange sweets in areas Chinese have come and occupied in Ladakh,asadowaisi,Hyderabad,no-hate
,03-01-2022,1.48E+18,"Chinese infrastructure development in border areas is ominous for the future. It indicates mjr Chinese military preparations in the area, when seen with extensive deployment of weapons and troops along the LAC. This is a serious issue which calls for a special session of Parliame https://t.co/RTiqURNPOA",asadowaisi,Hyderabad,no-hate
,03-01-2022,1.48E+18,"Inaugurated various development works worth ₹ 5.62 cr in Yakutpura Assembly Constituency today. AIMIM Yakutpura MLA Ahmed Pasha Quadri, incharge Yaser Arafat &amp; corporators were also present on the occasion. These public works will improve sanitation &amp; roads for residents https://t.co/FccHDHaFNR",asadowaisi,Hyderabad,no-hate
,03-01-2022,1.48E+18,"...I am sure that our census officers can wrap up the exercise before 2024 elections

Let data clearly show how much poverty and joblessness has increased in Modi’s two terms n/n",asadowaisi,Hyderabad,Politicians
,03-01-2022,1.48E+18,Govt has already told parliamentary panel that it can wrap up most census work by 2023-24. Let’s reduce the workload of census enumerators further by not carrying out NPR. With additional govt support &amp; reduced workload...12/n,asadowaisi,Hyderabad,no-hate
,03-01-2022,1.48E+18,"Most importantly, it’s not only pandemic that’s to blame. Modi’s hair brained idea of linking NPR/NRC with census caused justified suspicion amongst masses. NPR is an illegal exercise that collects identifiable private information, census only collates aggregated data 11/n",asadowaisi,Hyderabad,Politicians
,03-01-2022,1.48E+18,"Census also helps in tracking inter-state migrants &amp; their economic status. For Prime Ministers with compassion, this data would be essential to prevent disasters like short notice lockdowns that forced thousands to walk back home. But for Modi “no data” is the best excuse 10/n",asadowaisi,Hyderabad,no-hate
,03-01-2022,1.48E+18,"Census would have helped in designing better policies for disabled (beyond just “renaming” them). It’d have helped upgrade number of poor elderly &amp; women under govt schemes. It is in govt’s interest to keep these numbers low, it’s in national interest to have correct numbers 9/n",asadowaisi,Hyderabad,no-hate
,03-01-2022,1.48E+18,"Please don’t be triggered by the word “minority”, it includes Hindus who speak minority languages also. We also need to know the status of languages that are endangered or at risk of disappearing. This is only possible with the census 8/n",asadowaisi,Hyderabad,no-hate
,03-01-2022,1.48E+18,"Census data is essential because it collects data on languages spoken by various Indians. Rights of linguistic &amp; religious minorities under Articles 29 &amp; 30 depend on their total numbers, not carrying out census harms peoples’ right to exercise their fundamental rights 7/n",asadowaisi,Hyderabad,no-hate
,03-01-2022,1.48E+18,"Like 2011 Census, 2021 Census would have busted the propaganda of “population explosion” or fears of large Muslim population taking over India. If data is likely to be inconvenient, Modi simply stops counting 6/n",asadowaisi,Hyderabad,no-hate
,03-01-2022,1.48E+18,"Census literally means HEADCOUNT of entire country. It can’t be replaced with shady guesstimates based on AADHAAR data. Reports suggest that vax data may be used instead of census. It’s laughable. How can vax data tell us about religious, socio-economic &amp; caste data? 5/n",asadowaisi,Hyderabad,no-hate
,03-01-2022,1.48E+18,"Census is a constitutional necessity for delimitation, SC/ST reserved seats, etc. Even if delimitation is frozen till 2031 census, 2021 census would have helped us understand which states will gain disproportionate number of LS &amp; RS seats at the cost of less populous states 4/n",asadowaisi,Hyderabad,no-hate
,03-01-2022,1.48E+18,"Beneficiaries under Food Security Act are based on 2011 census. Govt has not added new beneficiaries. Experts estimate that at least 10cr have been excluded.
Govt says it’ll wait for new census to increase beneficiaries. If there’s no census, then what happens to the hungry? 3/n",asadowaisi,Hyderabad,no-hate
,03-01-2022,1.48E+18,"Why doesn’t the govt want to do census before 2024? Maybe because it will be able to avoid caste census. If caste census figures come out, we’ll know exactly how few Upper Castes have cornered most of India’s wealth &amp; left nothing for the vast majority of Indians 2/n",asadowaisi,Hyderabad,political-attack
,03-01-2022,1.48E+18,"There are reports that there may be no #census. Under the dynamic &amp; able leadership of Narendra, India is so week that it cannot count its population anymore. Indians managed a census without fail EVERY DECADE, despite higher poverty, instability, external threats than today 1/n",asadowaisi,Hyderabad,no-hate
,02-01-2022,1.48E+18,"I demand that @TelanganaCMO @KTRTRS @TelanganaDGP @CPHydCity should immediately arrest these bloody termites,a symbolic FIR is not enough they should be arrested ,the government should avail the services of CI cell &amp; Anti Radicalisation dept of the force. https://t.co/gKtEyTStu1",asadowaisi,Hyderabad,no-hate
,02-01-2022,1.48E+18,मेरी गर्दन की फिक्र मत करो। https://t.co/aWiWQoJBaE,asadowaisi,Hyderabad,no-hate
,02-01-2022,1.48E+18,"Why has the Chinese ambassador not been summoned so far?
This government is incapable of defending Indian territory against Chinese aggression and is capitulating to Beijing’s bullying. Has India ever seen a weaker PM and a more scared government than this one?@PMOIndia",asadowaisi,Hyderabad,political-attack
,02-01-2022,1.48E+18,Modi’s own minister is being bullied by a lowly Chinese official in the embassy in Delhi. As have been other elected MPs for attending a Tibet event in India. Have we heard a word from the government on such brazen interference and bullying?,asadowaisi,Hyderabad,taunt
,02-01-2022,1.48E+18,"Officially acknowledging that the Chinese are sitting well inside our territory at Depsang, Demchok and in Hot Springs is the new normal of Modi’s New India but what are his 56 inch plans to throw the Chinese out from Indian soil?",asadowaisi,Hyderabad,no-hate
,02-01-2022,1.48E+18,Our government is scared to take China’s name. My questions in Parliament were all denied. And now we have this shameful spectacle of total capitulation to China in Ladakh. Why are we endorsing Chinese aggression in our territory?,asadowaisi,Hyderabad,no-hate
,02-01-2022,1.48E+18,"By exchanging sweets at areas where Chinese soldiers have come in and occupied our territory in Ladakh, what is the message Modiji trying to send to Xi Jinping? In contrast, China is putting out belligerent videos from Galwan https://t.co/2tJ6TXSGWo",asadowaisi,Hyderabad,Politician
,02-01-2022,1.48E+18,"मोदी के 3 यार....

https://t.co/uXeUxIaxGw",asadowaisi,Hyderabad,no-hate
,01-01-2022,1.48E+18,"“Religious revivalism is used as a political tool by the ruling dispensation, the legal revivalism expounded by the judge in generic terms can only subserve the regime’s political and populist agenda.” https://t.co/lVsGjzWUWS",asadowaisi,Hyderabad,no-hate
,01-01-2022,1.48E+18,Disgusting. Inaction by authorities has made these criminals brazen. @AshwiniVaishnaw @NCWIndia @DelhiPolice please investigate and take strict action https://t.co/jTzs0XeVxx,asadowaisi,Hyderabad,no-hate
,30-01-2022,1.49E+18,'ਆਪ' ਦੀ ਸਰਕਾਰ ਬਣਨ 'ਤੇ ਹਰ ਸਰਕਾਰੀ ਦਫ਼ਤਰ ਵਿੱਚ ਬਾਬਾ ਸਾਹਿਬ ਅੰਬੇਡਕਰ ਜੀ ਅਤੇ ਸ਼ਹੀਦ-ਏ-ਆਜ਼ਮ ਸਰਦਾਰ ਭਗਤ ਸਿੰਘ ਜੀ ਦੀ ਫੋਟੋ ਲਗਾਈ ਜਾਵੇਗੀ...ਅੰਮ੍ਰਿਤਸਰ ਤੋਂ ਪ੍ਰੈੱਸ ਕਾਨਫਰੰਸ https://t.co/kZ7sNa7q3G,BhagwantMann,"Planing Board Building, SNG",check
,30-01-2022,1.49E+18,"ਸ਼੍ਰੋਮਣੀ ਪੰਥ ਰਤਨ ਅਤੇ ਪਦਮ ਸ਼੍ਰੀ ਬਾਬਾ ਇਕਬਾਲ ਸਿੰਘ ਜੀ ਦੇ ਅਕਾਲ ਚਲਾਣੇ ਬਾਰੇ ਸੁਣ ਕੇ ਬਹੁਤ ਹੀ ਦੁੱਖ ਹੋਇਆ...ਬਾਬਾ ਜੀ ਕਲਗੀਧਰ ਟਰੱਸਟ ਦੇ ਸੰਸਥਾਪਕ, ਦੁਨੀਆਂ ਦੇ ਸਭ ਤੋਂ ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਸਿੱਖ ਅਧਿਆਤਮਿਕ ਆਗੂ ਅਤੇ ਉਤਸ਼ਾਹੀ ਸਮਾਜ ਸੇਵਕ ਸਨ... ਮਨੁੱਖਤਾ ਦੀ ਸੱਚੀ ਸੇਵਾ 'ਚ ਉਹਨਾਂ ਦੇ ਯਤਨਾਂ ਨੂੰ ਸਲਾਮ ਕਰਦਾ ਹਾਂ। https://t.co/zLm3oz73cl",BhagwantMann,"Planing Board Building, SNG",check
,29-01-2022,1.49E+18,"ਪੰਜਾਬ ਦੇ ਸ਼ਹਿਰਾਂ ਲਈ 'ਆਪ' ਦੀਆਂ 10 ਗਰੰਟੀਆਂ!

ਹਰ ਪੰਜਾਬੀ ਦਾ ਹੋਵੇਗਾ ਸੁਪਨਾ ਸਾਕਾਰ...ਪੰਜਾਬ ਨੂੰ ਮੁੜ ਤੋਂ ਬਣਾਵਾਂਗੇ ਸੁਨਿਹਰਾ ਤੇ ਰੰਗਲਾ ਪੰਜਾਬ.... https://t.co/FJWmpMZVX4",BhagwantMann,"Planing Board Building, SNG",check
,29-01-2022,1.49E+18,ਪੰਜਾਬ ਵਿੱਚ ਸ਼ਹਿਰਾਂ ਲਈ 'ਆਪ' ਦੀ ਗਰੰਟੀ  https://t.co/OaXckQAroN,BhagwantMann,"Planing Board Building, SNG",check
,29-01-2022,1.49E+18,ਆਮ ਆਦਮੀ ਪਾਰਟੀ ਨੇ ਧੂਰੀ ਤੋਂ ਜੋ ਜ਼ਿੰਮੇਵਾਰੀ ਲਗਾਈ ਹੈ ਉਹ ਪੂਰੀ ਕਰਾਂਗਾ...ਧੂਰੀ ਇਨਕਲਾਬੀ ਲੋਕਾਂ ਦਾ ਹਲਕਾ ਹੈ...ਇਥੋਂ ਦੇ ਲੋਕ ਇਤਿਹਾਸ ਰਚਣਗੇ ਤੇ ਸਾਡਾ ਪੰਜਾਬ ਮੁੜ ਰੰਗਲਾ ਪੰਜਾਬ ਬਣੇਗਾ...ਇਨਕਲਾਬ ਜ਼ਿੰਦਾਬਾਦ... https://t.co/nf3woRxOzt,BhagwantMann,"Planing Board Building, SNG",check
,29-01-2022,1.49E+18,ਸਤਿਗੁਰਾਂ ਦੀ ਕਿਰਪਾ ਅਤੇ ਮਾਤਾ ਜੀ ਦਾ ਅਸ਼ੀਰਵਾਦ ਲਿਆ... ਦੇਸ਼ ਦੇ ਮਹਾਨ ਸ਼ਹੀਦਾਂ ਅਤੇ ਬਾਬਾ ਸਾਹਿਬ ਜੀ ਦੇ ਸੁਪਨਿਆਂ ਦਾ ਪੰਜਾਬ ਸਿਰਜਣ ਦੀ ਸੋਚ ਧਿਆਨ ਵਿੱਚ ਰੱਖਦੇ ਹੋਏ ਧੂਰੀ ਵਿਖੇ ਨਾਮਜ਼ਦਗੀ ਪੱਤਰ ਦਾਖ਼ਲ ਕੀਤਾ... https://t.co/UHraDcKKmW,BhagwantMann,"Planing Board Building, SNG",
,29-01-2022,1.49E+18,ਮੈਂ ਆਪਣਾ ਨਾਮਜ਼ਦਗੀ ਪੱਤਰ ਦਾਖ਼ਲ ਕਰਨ ਧੂਰੀ SDM ਦਫ਼ਤਰ ਜਾ ਰਿਹਾ ਹਾਂ... ਧੂਰੀ ਦੇ ਇਨਕਲਾਬੀ ਲੋਕ ਇਸ ਵਾਰ ਵੱਡੇ ਫ਼ਰਕ ਨਾਲ਼ ਜਿਤਾ ਕੇ ਆਪਣਾ ਖ਼ੁਦ ਦਾ ਰਿਕਾਰਡ ਤੋੜਣਗੇ ਅਤੇ ਆਪਣਾ ਪਿਆਰ ਤੇ ਅਸ਼ੀਰਵਾਦ ਬਣਾਈ ਰੱਖਣਗੇ....ਇਨਕਲਾਬ ਜ਼ਿੰਦਾਬਾਦ https://t.co/RVPqUIMsx5,BhagwantMann,"Planing Board Building, SNG",
,28-01-2022,1.49E+18,ਕੱਲ੍ਹ ਸਵੇਰੇ 10:30 ਵਜੇ ਧੂਰੀ ਵਿਖੇ SDM ਦਫ਼ਤਰ ਆਪਣੇ ਨਾਮਜ਼ਦਗੀ ਕਾਗਜ਼ ਦਾਖ਼ਲ ਕਰਨ ਲਈ ਜਾਵਾਂਗਾ...ਗੁਰੂ ਨਾਨਕ ਜੀ ਦੀ ਕਿਰਪਾ ਅਤੇ ਪੰਜਾਬ ਦੇ ਲੋਕਾਂ ਦਾ ਆਸ਼ੀਰਵਾਦ ਬਣਿਆ ਰਹੇ...,BhagwantMann,"Planing Board Building, SNG",
,28-01-2022,1.49E+18,'ਆਪ' ਦੇ ਕੌਮੀ ਕਨਵੀਨਰ ਅਰਵਿੰਦ ਕੇਜਰੀਵਾਲ ਜੀ ਦੇ ਨਾਲ ਫਿਲੌਰ ਵਿਖੇ ਟਾਊਨ ਹਾਲ ਪ੍ਰੋਗਰਾਮ https://t.co/A67yxbe32D,BhagwantMann,"Planing Board Building, SNG",
,28-01-2022,1.49E+18,ਅੱਜ 'ਆਪ' ਦੇ ਕੌਮੀ ਕਨਵੀਨਰ ਅਰਵਿੰਦ ਕੇਜਰੀਵਾਲ ਜੀ ਦੇ ਨਾਲ ਫਿਲੌਰ ਵਿਖੇ ਟਾਊਨ ਹਾਲ ਪ੍ਰੋਗਰਾਮ ਦੌਰਾਨ ਲੋਕਾਂ ਨਾਲ਼ ਗੱਲਬਾਤ ਹੋਈ...ਲੋਕਾਂ ਦਾ ਅਥਾਹ ਪਿਆਰ ਮਿਲਿਆ... https://t.co/Zj11VFnEX5,BhagwantMann,"Planing Board Building, SNG",
,28-01-2022,1.49E+18,"ਮਹਾਨ ਆਜ਼ਾਦੀ ਘੁਲਾਟੀਏ, ਪੰਜਾਬ ਕੇਸਰੀ ਲਾਲਾ ਲਾਜਪਤ ਰਾਏ ਜੀ ਨੂੰ ਉਹਨਾਂ ਦੇ ਜਨਮ ਦਿਵਸ 'ਤੇ ਪ੍ਰਣਾਮ! https://t.co/xVx9zJnzod",BhagwantMann,"Planing Board Building, SNG",
,27-01-2022,1.49E+18,ਅਧਿਆਪਕ ਸਾਥੀ ਹੁਣ ਚਿੰਤਾ ਕਰਨੀ ਛੱਡ ਦੇਣ...ਸਾਡੀ ਸਰਕਾਰ ਕਰੇਗੀ ਤੁਹਾਡੀਆਂ ਸਾਰੀਆਂ ਸਮੱਸਿਆਵਾਂ ਦਾ ਪਹਿਲ ਦੇ ਅਧਾਰ 'ਤੇ ਢੁੱਕਵਾਂ ਹੱਲ... https://t.co/lVElsPQUrx,BhagwantMann,"Planing Board Building, SNG",
,27-01-2022,1.49E+18,ਇਸ ਵਾਰ ਪੰਜਾਬ ਦੇ ਆਮ ਘਰਾਂ ਦੇ ਬੱਚੇ ਹਰਾਉਣਗੇ ਵੱਡੇ ਘਰਾਂ ਦੇ ਧਨਾਢਾਂ ਨੂੰ https://t.co/1cePqgGa5x,BhagwantMann,"Planing Board Building, SNG",
,27-01-2022,1.49E+18,ਚੰਡੀਗੜ੍ਹ ਤੋਂ ਪ੍ਰੈਸ ਕਾਨਫਰੰਸ LIVE https://t.co/1cePqgGa5x,BhagwantMann,"Planing Board Building, SNG",
,26-01-2022,1.49E+18,"ਆਮ ਆਦਮੀ ਪਾਰਟੀ ਪੰਜਾਬ ਨੂੰ ਸਭ ਤੋਂ ਸੁਰੱਖਿਅਤ ਸੂਬਾ ਬਣਾਉਣ ਨੂੰ ਪਹਿਲ ਦੇਵੇਗੀ

https://t.co/9Xu2l727jU",BhagwantMann,"Planing Board Building, SNG",
,26-01-2022,1.49E+18,ਚੰਡੀਗੜ੍ਹ ਤੋਂ ਪ੍ਰੈਸ ਕਾਨਫਰੰਸ LIVE https://t.co/9Xu2l727jU,BhagwantMann,"Planing Board Building, SNG",
,26-01-2022,1.49E+18,ਸੰਵਿਧਾਨ ਦੇ ਰਚੇਤਾ ਬਾਬਾ ਸਾਹਿਬ ਡਾ ਭੀਮ ਰਾਓ ਅੰਬੇਡਕਰ ਜੀ ਦੇ ਸੁਪਨੇ ਪੂਰੇ ਕਰਾਂਗੇ.... https://t.co/rdiDlKexMn,BhagwantMann,"Planing Board Building, SNG",
,26-01-2022,1.49E+18,ਗਣਤੰਤਰ ਦਿਵਸ ਦੀਆਂ ਵਧਾਈਆਂ.... https://t.co/pQCAq9p40w,BhagwantMann,"Planing Board Building, SNG",
,25-01-2022,1.49E+18,ਸ੍ਰੀ ਕਾਲੀ ਮਾਤਾ ਮੰਦਰ ਪਟਿਆਲਾ ਤੋਂ LIVE https://t.co/c1Wz4sBfiN,BhagwantMann,"Planing Board Building, SNG",
,25-01-2022,1.49E+18,"ਕਲੀਆਂ ਦੇ ਬਾਦਸ਼ਾਹ ਕੁਲਦੀਪ ਮਾਣਕ ਜੀ ਲਈ ਬਾਕਮਾਲ ਲਿਖਤਾਂ ਲਿਖਣ ਵਾਲੇ ਦੇਵ ਥਰੀਕਿਆਂਵਾਲਾ ਜੀ ਦਾ ਸਦੀਵੀ ਵਿਛੋੜਾ ਪੰਜਾਬ ਦੇ ਸਭਿਆਚਾਰ ਨੂੰ ਬਹੁਤ ਹੀ ਵੱਡਾ ਘਾਟਾ ਹੈ, ਸ਼ਰੀਰਕ ਤੌਰ 'ਤੇ ਭਾਵੇਂ ਉਹ ਮੌਜੂਦ ਨਹੀਂ ਹਨ ਪਰ ਉਹਨਾਂ ਦੇ ਲਿਖੇ ਗੀਤਾਂ 'ਚ ਉਹ ਸਦਾ ਅਮਰ ਰਹਿਣਗੇ
ਉਹਨਾਂ ਦੇ ਲਫਜ਼ਾਂ ਦੇ ਟਿੱਲੇ ਤੋਂ ਹਮੇਸ਼ਾ ਉਹਨਾਂ ਦੀ ਸੂਰਤ ਦਿਸਦੀ ਰਹੇਗੀ",BhagwantMann,"Planing Board Building, SNG",
,25-01-2022,1.49E+18,ਚੰਡੀਗੜ੍ਹ ਤੋਂ ਪ੍ਰੈਸ ਕਾਨਫਰੰਸ LIVE https://t.co/oViixTgzUv,BhagwantMann,"Planing Board Building, SNG",
,24-01-2022,1.49E+18,"ਪਹਿਲਾਂ ਦਰਬਾਰ ਸਾਹਿਬ ਅਤੇ ਹੁਣ ਪਟਿਆਲਾ ਦੇ ਕਾਲੀ ਮਾਤਾ ਮੰਦਰ 'ਚ ਬੇਅਦਬੀ ਦੀ ਕੋਸ਼ਿਸ਼ ਕੀਤੀ ਗਈ ਹੈ, ਜੋ ਕਿ ਬਹੁਤ ਹੀ ਨਿਦਣਯੋਗ ਘਟਨਾ ਹੈ, ਕੁਝ ਲੋਕ ਪੰਜਾਬ ਦੀ ਭਾਈਚਾਰਕ ਸਾਂਝ ਨੂੰ ਵਿਗਾੜਨਾ ਚਾਹੁੰਦੇ ਹਨ, ਘਟਨਾ 'ਚ ਸ਼ਾਮਿਲ ਦੋਸ਼ੀਆਂ ਨੂੰ ਸਖ਼ਤ ਮਿਸਾਲੀ ਸਜ਼ਾ ਮਿਲੇ ਤਾਂ ਜੋ ਅੱਗੇ ਤੋਂ ਅਜਿਹੀ ਹਰਕ਼ਤ ਕਰਨ ਦੀ ਕੋਈ ਹਿੰਮਤ ਨਾ ਕਰ ਸਕੇ।",BhagwantMann,"Planing Board Building, SNG",
,24-01-2022,1.49E+18,"ਨਕੋਦਰ 'ਚ ਡਾ. ਭੀਮ ਰਾਓ ਅੰਬੇਡਕਰ ਜੀ ਦਾ ਆਸ਼ੀਰਵਾਦ ਲੈ ਕੇ ਡੋਰ ਟੂ ਡੋਰ ਦੀ ਸ਼ੁਰੂਆਤ ਕੀਤੀ, ਇਸ ਦੌਰਾਨ ਨਕੋਦਰ ਦੇ ਵਸਨੀਕਾਂ ਦਾ ਭਰਪੂਰ ਪਿਆਰ ਮਿਲਿਆ, ਨਕੋਦਰ ਤੋਂ 'ਆਪ' ਉਮੀਦਵਾਰ ਇੰਦਰਜੀਤ ਕੌਰ ਮਾਨ ਨੇ ਕਿਹਾ ਕਿ ਹਲਕਾ ਨਕੋਦਰ ਦੇ ਲੋਕ ਵੋਟਾਂ ਵਾਲੇ ਦਿਨ ਦਾ ਇੰਤਜ਼ਾਰ ਹਨ। ਉਹ ਤੁਹਾਡਾ ਭਰੋਸਾ ਟੁੱਟਣ ਨਹੀਂ ਦੇਂਣਗੇ, ਇੱਕ ਪਾਸੜ ਜਿੱਤ ਦਿਵਾਉਣਗੇ https://t.co/am0QmxBIDE",BhagwantMann,"Planing Board Building, SNG",
,24-01-2022,1.49E+18,ਜਲੰਧਰ ਤੋਂ ਪ੍ਰੈਸ ਕਾਨਫ਼ਰੰਸ  https://t.co/N01TfwGlAr,BhagwantMann,"Planing Board Building, SNG",
,24-01-2022,1.49E+18,"ਡੋਰ ਟੂ ਡੋਰ ਦੌਰਾਨ ਨਕੋਦਰ ਦੇ ਲੋਕਾਂ ਦਾ ਪਿਆਰ....ਹਰ ਪਾਸੇ 'ਆਪ' ਦੀ ਲਹਿਰ...LIVE
 https://t.co/WFCWUWsALp",BhagwantMann,"Planing Board Building, SNG",
,23-01-2022,1.49E+18,Pro Punjab TV ਨਾਲ਼ ਗੱਲਬਾਤ ਦੌਰਾਨ... https://t.co/zvZYnVDnvn,BhagwantMann,"Planing Board Building, SNG",
,23-01-2022,1.49E+18,ਮੇਰੀਆਂ ਰੱਬ ਰੂਪੀ ਮਾਂਵਾਂ ਦੀਆਂ ਦੁਆਵਾਂ ਕਰਨਗੀਆਂ ਹਰ ਮੈਦਾਨ ਫ਼ਤਿਹ..... https://t.co/USVYV4srNi,BhagwantMann,"Planing Board Building, SNG",
,23-01-2022,1.49E+18,ਜ਼ਿਲ੍ਹਾ ਸੰਗਰੂਰ ਦੇ ਪਿੰਡ ਰਣੀਕੇ ਵਿਖੇ ਸ਼ਿਵ ਮੰਦਰ 'ਚ ਨਤਮਸਤਕ ਹੋ ਕੇ ਆਸ਼ੀਰਵਾਦ ਪ੍ਰਾਪਤ ਕੀਤਾ.... ਭਗਵਾਨ ਸ਼ਿਵ ਜੀ ਅੱਗੇ ਪੰਜਾਬ ਨੂੰ 'ਸੁਨਿਹਰਾ ਤੇ ਰੰਗਲਾ ਪੰਜਾਬ' ਬਣਾਉਣ ਦੀ ਪ੍ਰਾਰਥਨਾ ਕੀਤੀ। https://t.co/REE8moWw9v,BhagwantMann,"Planing Board Building, SNG",
,23-01-2022,1.49E+18,ਲੋਕਾਂ ਦਾ ਪਿਆਰ.... ਸੰਗਰੂਰ ਦੇ ਨਾਨਕਿਆਣਾ ਚੌਕ 'ਤੇ ਲੋਕਾਂ ਨੇ ਭਰਵਾਂ ਸਵਾਗਤ ਕੀਤਾ। https://t.co/ZxX1DYofP8,BhagwantMann,"Planing Board Building, SNG",
